# Here you find the simulation outputdata
# Look into hetero_Particles.dat for general simulation data and aggregate data
#
#######################################################
# Experiment:							hetero
# Date:									2025-04-04 11:41

#######################################################
# Conditions acc to:					Pe
# Peclet Number:						0.0000e+00
# z-Velocity (m/s):						0.0000e+00
# Box_size (rel. to r_mean):			280
# Hight above max(z) (rel. to r_mean):	60
# Timestep adjustment:					1.00
# Temperature (K):						1488.10
#######################################################
# Particle Size Distribution:			lognorm
# Particle Mean Radius (nm):			4.48
# Particle sDerivation:					0.37
# Calculation Friction acc to:			Chen & Dahneke
#######################################################
# Primary particles:					200000
# Aggregates:							6452
# Particle Number Distribution:			none
# Particles per Aggregate:				31
#
# Fractal Dimension / Prefactor:		2.05	1.30
# Epsilon,Delta,Deformation:			1.001	1.010	1.000
# One Material is used
# Density (kg/m^3):						4.23e+03
#
#######################################################
# Agg	Np	Diff_p(m^2/s)	frict	m_p(kg)	t_s(s)	r_g	rho(kg/m^3)
3691	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065758e-08	4.230e+03
3692	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054623e-08	4.230e+03
3693	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088692e-08	4.230e+03
3694	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079800e-08	4.230e+03
3695	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077203e-08	4.230e+03
3696	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087680e-08	4.230e+03
3697	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095039e-08	4.230e+03
3698	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087318e-08	4.230e+03
3699	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076599e-08	4.230e+03
3700	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.034289e-08	4.230e+03
3701	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095075e-08	4.230e+03
3702	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085461e-08	4.230e+03
3703	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.043917e-08	4.230e+03
3704	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083113e-08	4.230e+03
3705	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087803e-08	4.230e+03
3706	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.021043e-08	4.230e+03
3707	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080357e-08	4.230e+03
3708	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.017129e-08	4.230e+03
3709	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090247e-08	4.230e+03
3710	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096300e-08	4.230e+03
3711	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054113e-08	4.230e+03
3712	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090479e-08	4.230e+03
3713	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087076e-08	4.230e+03
3714	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092562e-08	4.230e+03
3715	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097006e-08	4.230e+03
3716	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084323e-08	4.230e+03
3717	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081953e-08	4.230e+03
3718	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.026935e-08	4.230e+03
3719	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062540e-08	4.230e+03
3720	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056975e-08	4.230e+03
3721	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056367e-08	4.230e+03
3722	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096865e-08	4.230e+03
3723	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088691e-08	4.230e+03
3724	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067471e-08	4.230e+03
3725	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063163e-08	4.230e+03
3726	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087717e-08	4.230e+03
3727	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084934e-08	4.230e+03
3728	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.025127e-08	4.230e+03
3729	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087228e-08	4.230e+03
3730	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091043e-08	4.230e+03
3731	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.011401e-08	4.230e+03
3732	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070379e-08	4.230e+03
3733	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089309e-08	4.230e+03
3734	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081595e-08	4.230e+03
3735	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091819e-08	4.230e+03
3736	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093238e-08	4.230e+03
3737	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067297e-08	4.230e+03
3738	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075166e-08	4.230e+03
3739	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087670e-08	4.230e+03
3740	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086069e-08	4.230e+03
3741	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087722e-08	4.230e+03
3742	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084828e-08	4.230e+03
3743	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.039347e-08	4.230e+03
3744	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088615e-08	4.230e+03
3745	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.953933e-08	4.230e+03
3746	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086710e-08	4.230e+03
3747	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089732e-08	4.230e+03
3748	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068347e-08	4.230e+03
3749	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091297e-08	4.230e+03
3750	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.012550e-08	4.230e+03
3751	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091238e-08	4.230e+03
3752	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057063e-08	4.230e+03
3753	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052670e-08	4.230e+03
3754	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083373e-08	4.230e+03
3755	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061858e-08	4.230e+03
3756	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059841e-08	4.230e+03
3757	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094420e-08	4.230e+03
3758	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089138e-08	4.230e+03
3759	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038257e-08	4.230e+03
3760	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084189e-08	4.230e+03
3761	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065282e-08	4.230e+03
3762	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.043793e-08	4.230e+03
3763	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084064e-08	4.230e+03
3764	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060046e-08	4.230e+03
3765	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.024267e-08	4.230e+03
3766	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079373e-08	4.230e+03
3767	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076371e-08	4.230e+03
3768	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087869e-08	4.230e+03
3769	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064860e-08	4.230e+03
3770	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059312e-08	4.230e+03
3771	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.048002e-08	4.230e+03
3772	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051054e-08	4.230e+03
3773	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.023112e-08	4.230e+03
3774	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.048817e-08	4.230e+03
3775	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.020285e-08	4.230e+03
3776	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093326e-08	4.230e+03
3777	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085155e-08	4.230e+03
3778	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.997313e-08	4.230e+03
3779	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.022333e-08	4.230e+03
3780	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.045917e-08	4.230e+03
3781	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095213e-08	4.230e+03
3782	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067297e-08	4.230e+03
3783	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098042e-08	4.230e+03
3784	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088073e-08	4.230e+03
3785	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089051e-08	4.230e+03
3786	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075384e-08	4.230e+03
3787	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085420e-08	4.230e+03
3788	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.008004e-08	4.230e+03
3789	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099855e-08	4.230e+03
3790	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099700e-08	4.230e+03
3791	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092302e-08	4.230e+03
3792	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091303e-08	4.230e+03
3793	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057429e-08	4.230e+03
3794	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083374e-08	4.230e+03
3795	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090266e-08	4.230e+03
3796	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092950e-08	4.230e+03
3797	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081022e-08	4.230e+03
3798	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071189e-08	4.230e+03
3799	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058434e-08	4.230e+03
3800	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078719e-08	4.230e+03
3801	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090215e-08	4.230e+03
3802	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.032943e-08	4.230e+03
3803	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088466e-08	4.230e+03
3804	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066457e-08	4.230e+03
3805	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073487e-08	4.230e+03
3806	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051136e-08	4.230e+03
3807	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.041828e-08	4.230e+03
3808	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090122e-08	4.230e+03
3809	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077166e-08	4.230e+03
3810	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057267e-08	4.230e+03
3811	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.046249e-08	4.230e+03
3812	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075368e-08	4.230e+03
3813	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.044332e-08	4.230e+03
3814	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073862e-08	4.230e+03
3815	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069412e-08	4.230e+03
3816	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076288e-08	4.230e+03
3817	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089312e-08	4.230e+03
3818	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079547e-08	4.230e+03
3819	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101292e-08	4.230e+03
3820	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.048134e-08	4.230e+03
3821	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.102416e-08	4.230e+03
3822	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060504e-08	4.230e+03
3823	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092426e-08	4.230e+03
3824	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092638e-08	4.230e+03
3825	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096917e-08	4.230e+03
3826	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073351e-08	4.230e+03
3827	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051682e-08	4.230e+03
3828	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052763e-08	4.230e+03
3829	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062356e-08	4.230e+03
3830	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101556e-08	4.230e+03
3831	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057891e-08	4.230e+03
3832	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088805e-08	4.230e+03
3833	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096249e-08	4.230e+03
3834	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086882e-08	4.230e+03
3835	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094896e-08	4.230e+03
3836	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062272e-08	4.230e+03
3837	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058044e-08	4.230e+03
3838	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083366e-08	4.230e+03
3839	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088490e-08	4.230e+03
3840	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098327e-08	4.230e+03
3841	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074054e-08	4.230e+03
3842	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078548e-08	4.230e+03
3843	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067061e-08	4.230e+03
3844	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090955e-08	4.230e+03
3845	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053303e-08	4.230e+03
3846	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079445e-08	4.230e+03
3847	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084208e-08	4.230e+03
3848	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068505e-08	4.230e+03
3849	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.057111e-08	4.230e+03
3850	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099493e-08	4.230e+03
3851	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099735e-08	4.230e+03
3852	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063493e-08	4.230e+03
3853	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080630e-08	4.230e+03
3854	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088538e-08	4.230e+03
3855	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087213e-08	4.230e+03
3856	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098682e-08	4.230e+03
3857	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094690e-08	4.230e+03
3858	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063535e-08	4.230e+03
3859	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071608e-08	4.230e+03
3860	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.030269e-08	4.230e+03
3861	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075659e-08	4.230e+03
3862	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.007937e-08	4.230e+03
3863	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.046246e-08	4.230e+03
3864	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058705e-08	4.230e+03
3865	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071560e-08	4.230e+03
3866	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094260e-08	4.230e+03
3867	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067711e-08	4.230e+03
3868	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053522e-08	4.230e+03
3869	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082876e-08	4.230e+03
3870	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051725e-08	4.230e+03
3871	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.039955e-08	4.230e+03
3872	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095124e-08	4.230e+03
3873	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059571e-08	4.230e+03
3874	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068736e-08	4.230e+03
3875	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092265e-08	4.230e+03
3876	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088977e-08	4.230e+03
3877	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095633e-08	4.230e+03
3878	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087188e-08	4.230e+03
3879	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089418e-08	4.230e+03
3880	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095214e-08	4.230e+03
3881	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067728e-08	4.230e+03
3882	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097277e-08	4.230e+03
3883	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064828e-08	4.230e+03
3884	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094106e-08	4.230e+03
3885	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088364e-08	4.230e+03
3886	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095589e-08	4.230e+03
3887	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081818e-08	4.230e+03
3888	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.987264e-08	4.230e+03
3889	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088216e-08	4.230e+03
3890	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095885e-08	4.230e+03
3891	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089949e-08	4.230e+03
3892	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095503e-08	4.230e+03
3893	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086214e-08	4.230e+03
3894	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099664e-08	4.230e+03
3895	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088917e-08	4.230e+03
3896	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.100432e-08	4.230e+03
3897	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.037622e-08	4.230e+03
3898	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061709e-08	4.230e+03
3899	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065252e-08	4.230e+03
3900	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092382e-08	4.230e+03
3901	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072399e-08	4.230e+03
3902	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092322e-08	4.230e+03
3903	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076216e-08	4.230e+03
3904	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097083e-08	4.230e+03
3905	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085639e-08	4.230e+03
3906	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099480e-08	4.230e+03
3907	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091863e-08	4.230e+03
3908	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101978e-08	4.230e+03
3909	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096257e-08	4.230e+03
3910	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094365e-08	4.230e+03
3911	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073458e-08	4.230e+03
3912	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086628e-08	4.230e+03
3913	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078318e-08	4.230e+03
3914	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086794e-08	4.230e+03
3915	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086289e-08	4.230e+03
3916	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085609e-08	4.230e+03
3917	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070401e-08	4.230e+03
3918	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078751e-08	4.230e+03
3919	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073059e-08	4.230e+03
3920	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053831e-08	4.230e+03
3921	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077607e-08	4.230e+03
3922	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075273e-08	4.230e+03
3923	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092150e-08	4.230e+03
3924	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095988e-08	4.230e+03
3925	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064208e-08	4.230e+03
3926	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075559e-08	4.230e+03
3927	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082623e-08	4.230e+03
3928	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084691e-08	4.230e+03
3929	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.044324e-08	4.230e+03
3930	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077380e-08	4.230e+03
3931	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088188e-08	4.230e+03
3932	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.050184e-08	4.230e+03
3933	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089615e-08	4.230e+03
3934	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061394e-08	4.230e+03
3935	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074201e-08	4.230e+03
3936	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061277e-08	4.230e+03
3937	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042125e-08	4.230e+03
3938	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.049202e-08	4.230e+03
3939	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083736e-08	4.230e+03
3940	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085191e-08	4.230e+03
3941	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081265e-08	4.230e+03
3942	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066147e-08	4.230e+03
3943	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078112e-08	4.230e+03
3944	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079164e-08	4.230e+03
3945	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073417e-08	4.230e+03
3946	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092593e-08	4.230e+03
3947	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092752e-08	4.230e+03
3948	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080682e-08	4.230e+03
3949	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078646e-08	4.230e+03
